date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,google_survey_cli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
2021-01-16,202102,NV,32,-25.142857142857142,-13.857142857142858,-33.714285714285715,-44.57142857142857,-31.571428571428573,10.714285714285714,780.11,1127.0,12.0,988.1999000000001,741.6311000000001,1055.1064,646.9834,1047.4103,690.3210999999999,1089.3363,736.0052000000001,1157.4112,788.261,957.7216,608.2492,1061.671,714.4073000000001,1155.7563,789.8348000000001,1271.7818,834.8833999999999,1198.9083,812.1727000000001,1326.6162,854.703,1105.1069,715.5435,1045.8571,703.6607,0.0,0.0,45.369565,187.12203329999997,660.9425142,49.8977788,188.85356,,,13781.0,25032.0,107084.0,1988.0,2884.0,311.0,0.0,1138.5264181616076,747.0,178.0,3761.0,311.0,7.3724894,0.0,7.4563629,260090.0,13781.0,78208.0,14589183.0
2021-01-23,202103,NV,32,-25.714285714285715,-15.285714285714286,-33.142857142857146,-44.857142857142854,-32.857142857142854,10.857142857142858,786.97,981.0,2.0,1054.4112,754.6482,1105.4018999999998,652.2533,1097.8888,692.4079,1163.7255,755.0542,1262.3371,827.4315,987.6821,604.3326,1129.411,727.9846,1253.2775,821.9925000000001,1378.437,868.6411,1300.9491,847.4507000000001,1413.0701000000001,875.4286999999999,1168.9275,729.0738000000001,1115.7444,719.609,84877.0,20345.0,61.91983569999999,167.2670467,651.104854,45.79539,198.93281599999997,,,9623.0,20532.0,91867.0,1933.0,2717.0,250.0,0.0,929.7367909191962,739.6666666666666,159.0,4011.0,250.0,5.685406599999999,0.0,5.8121005,269713.0,9623.0,66407.0,15070604.0
2021-01-30,202104,NV,32,-27.428571428571427,-16.428571428571427,-41.714285714285715,-46.285714285714285,-32.285714285714285,11.714285714285714,773.93,814.0,3.0,979.8259,711.0250000000001,1046.3081000000002,623.6939,1040.5299,668.3598999999999,1075.4007000000001,702.9301,1133.4191,747.9278999999999,938.2124,580.5108,1047.2563,683.3823,1159.841,768.8136,1224.2501,773.6327000000001,1185.1673,775.4614,1325.5036,829.7589,1088.5502000000001,684.2672,1031.222,673.4211,150642.0,29163.0,92.70047040000001,167.48925559999998,660.0342611,39.72738929999999,202.874507,,,7636.0,17465.0,69466.0,1643.0,2279.0,253.0,0.0,777.1316045404019,707.3333333333334,133.33333333333334,4264.0,253.0,5.4529426999999995,0.0,5.0329291,277349.0,7636.0,53503.0,15486388.0
2021-02-06,202105,NV,32,-22.571428571428573,-11.0,-31.428571428571427,-43.285714285714285,-29.428571428571427,9.428571428571429,807.7100000000002,720.0,4.0,1106.106,803.8881,1145.8622,678.8035,1165.8871,744.5606,1209.2376,788.6087,1307.6813,868.8312,1036.2636,638.2863,1187.2674,770.8107,1293.9057,856.9879,1433.0373,918.0188,1318.6928,864.6341,1480.6183999999998,928.2615,1207.3402,757.8059,1173.4755,764.8183,252886.0,49925.0,130.6285411,161.7955321,661.1877436,39.935629799999994,223.6449606,,,6042.0,15912.0,63101.0,1187.0,1879.0,232.0,0.0,594.434197729799,651.0,100.0,4496.0,232.0,5.267702600000001,0.0,5.9840694999999995,283391.0,6042.0,47349.0,15819939.0
2021-02-13,202106,NV,32,-21.857142857142858,-9.142857142857142,-27.857142857142858,-40.0,-29.571428571428573,9.285714285714286,858.4599999999999,595.0,0.0,1396.1263,1052.0394,1510.6007,936.0578,1441.5747,955.748,1508.5742,1014.0361,1661.5379,1145.0894,1314.9933999999998,843.2556999999999,1496.3002000000001,1008.2961,1593.4243000000001,1083.8921,1898.208,1277.9083,1663.2694,1133.6653999999999,1836.4412,1186.5158,1547.4922000000001,1016.2505999999998,1478.8973999999998,996.5911,308611.0,83485.0,148.94325569999998,152.6198589,644.2565924,48.0372689,242.27455139999998,,,4445.0,17247.0,61916.0,999.0,1615.0,198.0,0.0,529.7829011351005,643.6666666666666,89.33333333333333,4694.0,198.0,5.9928783,0.0,6.3583967,287836.0,4445.0,58223.0,16195594.0
2021-02-20,202107,NV,32,-18.285714285714285,-8.285714285714286,-26.285714285714285,-38.142857142857146,-30.142857142857142,9.714285714285714,888.74,486.0,4.0,1671.5063,1252.8062,1819.3676,1122.3118,1735.3982999999998,1145.8181,1793.8001,1195.7557,2001.6727,1368.1691,1590.0548,1015.1078,1783.9242,1197.1583,1910.8151,1287.8861,2292.5571,1527.246,2014.3059999999998,1370.7587999999998,2251.4061,1457.8786,1855.2862,1210.9939,1770.8116,1182.6844,380921.0,138633.0,183.23061890000002,106.3329749,262.960055,51.203590899999995,240.2556459,,,2835.0,16401.0,52623.0,787.0,1239.0,174.0,0.0,374.10854943244976,601.3333333333334,47.333333333333336,4868.0,174.0,4.820523099999999,0.0,4.7733780999999995,290671.0,2835.0,43948.0,16566212.0
2021-02-27,202108,NV,32,-17.857142857142858,-8.714285714285714,-23.857142857142858,-36.142857142857146,-27.857142857142858,8.857142857142858,887.4699999999999,409.0,7.0,1500.8453,1120.6595,1612.9944,993.4658,1608.6160999999997,1062.6064000000001,1642.9557,1096.2635,1732.5071,1166.9117,1429.578,914.5751,1626.7132000000001,1086.9993,1733.5727,1170.3147,1962.3034000000002,1268.0248000000001,1746.9786,1173.0904,2030.8654000000001,1312.0674000000001,1651.9656,1073.6575,1598.7386999999999,1064.3213,437485.0,216234.0,203.1367806,98.863537,0.0,53.468973399999996,237.6649947,,,2817.0,15220.0,55676.0,562.0,887.0,89.0,0.0,303.9457252837751,640.3333333333334,73.33333333333333,4957.0,89.0,5.196318599999999,0.0,5.2974506,293488.0,2817.0,51094.0,16901541.0
2021-03-06,202109,NV,32,-15.285714285714286,-5.428571428571429,-20.857142857142858,-33.142857142857146,-27.714285714285715,8.142857142857142,910.74,320.0,8.0,1741.8086,1281.4391,1872.8267,1141.0668999999998,1848.3057000000001,1208.1823000000002,1880.4320000000002,1247.4972,2007.7359999999999,1343.2832,1659.88,1051.9992,1863.5956,1231.8229,1988.1684999999998,1333.3634,2285.8798,1475.8575999999998,1996.8482000000001,1328.7548000000002,2329.7213,1504.0597,1901.3711000000003,1224.6009,1849.4803,1221.8246,508997.0,271618.0,255.16370469999998,86.4462145,0.0,74.517488,286.4885293,,,1972.0,14570.0,51482.0,373.0,700.0,79.0,0.0,247.02713735811244,538.6666666666666,0.0,5036.0,79.0,3.2336834000000003,0.0,3.2336834000000003,295960.0,2472.0,43921.0,17214909.0
2021-03-13,202110,NV,32,-15.142857142857142,-6.571428571428571,-25.571428571428573,-30.571428571428573,-28.0,8.571428571428571,791.9000000000001,287.0,3.0,2016.4428,1582.8076,2213.7344000000003,1405.8355,2124.2445000000002,1451.9459000000002,2241.32,1546.9405,2440.0688,1720.1876,1925.5661,1270.5382,2162.6618,1490.8885,2368.3278,1654.8474,2882.3046999999997,1989.5701999999997,2344.2323,1626.191,2736.4669999999996,1841.5779,2229.3414000000002,1497.9586,2220.5216,1536.8716,603756.0,330499.0,247.2739906,76.85168149999998,0.0,13.3302742,71.74909339999999,,,730.0,1829.0,6201.0,48.0,87.0,1.0,0.0,0.0,588.6666666666666,31.333333333333332,5117.0,81.0,4.2865,0.0,3.9945346999999995,299065.0,3105.0,57566.0,17578410.0
2021-03-20,202111,NV,32,-7.285714285714286,-2.2857142857142856,-10.714285714285714,-24.571428571428573,-27.142857142857142,6.857142857142857,1051.18,271.0,7.0,2868.5568000000003,2307.3652,3146.4168,2018.0136000000002,3004.4601000000002,2076.7606,3169.6532,2204.679,3735.1650000000004,2681.9686,2650.69,1756.3332999999998,3028.6843,2104.2206,3387.0835,2390.3803,4710.4555,3381.8882999999996,3378.098,2368.2664,3892.4467999999997,2642.0669,3160.0292,2138.546,3255.9615000000003,2286.4664,710024.0,379462.0,312.2614152,56.979822899999995,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.3333333333334,22.666666666666668,5171.0,54.0,3.9332168,0.0,3.2699725,300951.0,1886.0,45529.0,17948922.0
2021-03-27,202112,NV,32,-6.714285714285714,-2.7142857142857144,-10.571428571428571,-22.714285714285715,-26.714285714285715,6.571428571428571,1078.51,257.0,1.0,2878.5586000000003,2327.0136999999995,3233.8485,2061.2601,3092.0251,2104.8064999999997,3162.5864,2172.4482,3683.4309000000003,2605.4136,2747.8860999999997,1804.9166,3094.1431000000002,2127.3136,3441.8141000000005,2394.0420000000004,4423.916,3111.9112999999998,3433.4428,2369.6655,3921.4385,2625.8854,3201.2262,2141.0876,3265.5840000000003,2265.5762,812950.0,432869.0,343.9053388,52.9511375,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.6666666666666,1.0,5236.0,65.0,3.4106021,0.0,3.2795229999999997,302918.0,1967.0,46320.0,18265116.0
2021-04-03,202113,NV,32,-3.857142857142857,1.8571428571428572,1.5714285714285714,-20.857142857142858,-28.571428571428573,5.857142857142857,1102.27,247.0,3.0,3018.0146,2456.9175999999998,3317.5054,2103.831,3239.1382000000003,2176.8935,3401.4273999999996,2303.8665,4058.654,2847.1241,2827.4043,1837.1690999999998,3266.8518999999997,2219.9539,3698.5407999999998,2531.983,4953.035199999999,3491.2,3812.3867,2607.3008,4250.164,2805.4089,3375.9775999999997,2230.6369,3484.9252000000006,2393.3680999999997,899995.0,496367.0,386.9446965,52.3175057,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,16.666666666666668,5274.0,38.0,4.469675399999999,0.0,3.2966337999999995,304916.0,1998.0,38708.0,18566647.0
2021-04-10,202114,NV,32,-6.428571428571429,1.2857142857142858,4.142857142857143,-19.857142857142858,-27.571428571428573,5.714285714285714,1112.3,286.0,1.0,2601.1782000000003,2168.9633000000003,2983.2286000000004,1867.8473,2887.068,1921.8298,2961.4956,2004.4558,3369.3241999999996,2395.8736,2537.8071,1626.7241999999999,2935.9841,1987.1721,3102.4907999999996,2138.5553,4185.2855,2984.6525000000006,3270.4456999999998,2270.4339,3838.5299999999997,2547.0095,2913.9401000000003,1912.9683,3020.067,2071.0,1006304.0,570811.0,421.54963380000004,10.3929396,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.3333333333334,0.0,5332.0,58.0,3.9921314,0.0,3.6807787000000003,307704.0,2788.0,66109.0,18945077.0
2021-04-17,202115,NV,32,-6.571428571428571,-0.7142857142857143,2.142857142857143,-20.857142857142858,-25.857142857142858,5.571428571428571,1093.0400000000002,301.0,5.0,2380.3765,1980.8052,2826.5928000000004,1706.9499,2716.7545,1750.0557000000001,2729.3222,1789.2969,3079.3298,2108.0365,2421.4673,1498.4991,2724.0506,1787.0827,2915.232,1944.3141,3686.3135,2515.7821,2989.6630999999998,1989.6401,3540.1632,2265.1954,2778.1776999999997,1762.7514999999999,2775.0573,1839.2638,1109751.0,652347.0,458.1147872,73.6622442,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,5365.0,33.0,3.6528280000000004,0.0,3.6968286,310235.0,2531.0,43592.0,19313630.0
2021-04-24,202116,NV,32,-5.714285714285714,0.0,4.571428571428571,-19.857142857142858,-25.285714285714285,5.857142857142857,1108.44,276.0,5.0,946.1770999999999,785.0676,1171.6422,690.5633,1119.512,709.6792999999999,1077.702,691.8751,1192.498,800.3462999999999,968.4839,584.1004,1105.3933000000002,712.1235,1177.2468000000001,774.633,1404.0494999999999,929.9008000000001,1191.1041,773.7119,1482.7459999999999,933.2297,1109.1092,686.0546999999999,1098.6819999999998,715.2056,1172829.0,726429.0,491.4733898,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.3333333333334,30.333333333333332,5422.0,57.0,7.052859199999999,0.0,6.8182391,312840.0,2605.0,32959.0,19577403.0
2021-05-01,202117,NV,32,-6.142857142857143,-0.14285714285714285,-0.8571428571428571,-21.142857142857142,-25.714285714285715,6.0,1086.8799999999999,345.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1228338.0,800910.0,565.1651860999999,26.3839752,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,14.666666666666666,5464.0,42.0,5.8600774,0.0,5.8072562,315438.0,2598.0,31835.0,19802306.0
2021-05-08,202118,NV,32,-4.571428571428571,4.142857142857143,3.7142857142857144,-18.285714285714285,-25.285714285714285,5.142857142857143,1092.63,267.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1264701.0,874248.0,515.0573918,8.5799302,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.6666666666666,51.666666666666664,5498.0,34.0,4.0419836,0.0,3.6675891999999997,317980.0,2542.0,36537.0,20049991.0
2021-05-15,202119,NV,32,-3.857142857142857,3.142857142857143,3.4285714285714284,-15.142857142857142,-25.714285714285715,5.0,1114.26,248.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1303628.0,942193.0,533.5572166000001,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.6666666666666,23.666666666666668,5530.0,32.0,3.0121469,0.0,3.1832339999999997,320539.0,2559.0,35316.0,20293197.0
2021-05-22,202120,NV,32,-4.428571428571429,1.8571428571428572,0.8571428571428571,-15.285714285714286,-24.428571428571427,5.428571428571429,1120.28,218.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1354773.0,988802.0,536.9389855,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,5552.0,22.0,3.2072511,0.0,3.1190383,322352.0,1813.0,31795.0,20529879.0
2021-05-29,202121,NV,32,-2.0,3.5714285714285716,8.142857142857142,-15.142857142857142,-24.428571428571427,4.857142857142857,1180.3500000000001,199.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1394477.0,1025049.0,548.1631578,7.5953505,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.6666666666667,0.0,5586.0,34.0,1.6976624999999999,0.0,1.6976624999999999,323748.0,1396.0,26583.0,20733738.0
2021-06-05,202122,NV,32,-1.7142857142857142,4.857142857142857,10.142857142857142,-15.142857142857142,-28.714285714285715,5.428571428571429,1217.04,176.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1419354.0,1045481.0,559.9285536,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.6666666666666,48.666666666666664,5600.0,14.0,3.9328657999999996,0.0,4.4676307,325392.0,1644.0,24949.0,20913521.0
2021-06-12,202123,NV,32,-2.2857142857142856,4.142857142857143,6.142857142857143,-13.428571428571429,-24.142857142857142,4.714285714285714,1168.53,185.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1453556.0,1082274.0,536.5945664,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,25.0,5622.0,22.0,3.4053567,0.0,3.2281214,327140.0,1748.0,23077.0,21083352.0
2021-06-19,202124,NV,32,-3.2857142857142856,2.5714285714285716,-0.2857142857142857,-12.428571428571429,-25.0,5.0,1191.9199999999998,227.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1481040.0,1122888.0,534.9695363,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.3333333333334,40.333333333333336,5649.0,27.0,5.4093986,0.0,6.2039562,328875.0,1735.0,24404.0,21248995.0
2021-06-26,202125,NV,32,-2.2857142857142856,0.2857142857142857,2.4285714285714284,-11.714285714285714,-25.0,4.714285714285714,1223.1100000000001,323.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1505491.0,1146287.0,559.060659,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.6666666666666,15.333333333333334,5667.0,18.0,2.7605772,0.0,3.400813,331614.0,2739.0,22851.0,21411977.0
2021-07-03,202126,NV,32,-2.5714285714285716,2.5714285714285716,-0.5714285714285714,-12.142857142857142,-25.571428571428573,4.142857142857143,1250.78,450.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1541256.0,1178597.0,628.8611055,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.3333333333334,27.333333333333332,5697.0,30.0,6.913482999999999,0.0,6.7253252,334763.0,3149.0,25362.0,21586990.0
2021-07-10,202127,NV,32,-4.0,2.2857142857142856,6.142857142857143,-13.857142857142858,-30.0,6.0,1260.5699999999997,564.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1565827.0,1193273.0,568.5476534000001,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.3333333333334,105.33333333333333,5720.0,23.0,3.6925489000000002,0.0,3.8389426999999996,338072.0,3309.0,27925.0,21763878.0
2021-07-17,202128,NV,32,-3.0,2.4285714285714284,-1.4285714285714286,-12.857142857142858,-25.714285714285715,5.142857142857143,1222.1399999999999,715.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1590760.0,1205057.0,574.9626478,8.9791498,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.6666666666666,179.66666666666666,5758.0,38.0,4.0384559,0.0,3.6264616999999997,343096.0,5024.0,26919.0,21960531.0
2021-07-24,202129,NV,32,-2.7142857142857144,1.8571428571428572,1.5714285714285714,-13.285714285714286,-25.857142857142858,5.285714285714286,1228.4699999999998,757.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1619193.0,1218948.0,571.7697215000001,29.785921,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,77.0,5817.0,59.0,5.3391628,0.0,4.9488453,349043.0,5947.0,32438.0,22164110.0
2021-07-31,202130,NV,32,-3.7142857142857144,1.7142857142857142,-2.4285714285714284,-14.857142857142858,-25.714285714285715,5.571428571428571,1198.1000000000001,949.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1652020.0,1234318.0,563.9995562,118.348349,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.6666666666666,119.66666666666667,5912.0,95.0,8.971959,0.0,9.6127444,356401.0,7358.0,34852.0,22410379.0
2021-08-07,202131,NV,32,-1.8571428571428572,4.285714285714286,-3.2857142857142856,-15.0,-25.428571428571427,5.142857142857143,1178.9299999999998,909.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1688120.0,1251501.0,548.6159422999999,125.55507539999999,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.3333333333334,111.33333333333333,6005.0,93.0,9.4638071,0.0,8.492398000000001,363574.0,7173.0,42042.0,22669092.0
2021-08-14,202132,NV,32,-3.857142857142857,4.142857142857143,-3.2857142857142856,-15.571428571428571,-24.285714285714285,4.428571428571429,1181.5700000000002,1012.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1719430.0,1270727.0,563.6960294,71.9394494,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.6666666666666,155.66666666666666,6160.0,155.0,8.9712387,0.0,9.5026315,371126.0,7552.0,50801.0,22994940.0
2021-08-21,202133,NV,32,-5.428571428571429,1.5714285714285714,-5.714285714285714,-17.0,-23.571428571428573,4.571428571428571,1149.23,930.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1747735.0,1293129.0,569.8209223,96.24136090000002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.3333333333334,149.33333333333334,6280.0,120.0,7.7263849,0.0,7.7263849,378700.0,7574.0,53758.0,23354120.0
2021-08-28,202134,NV,32,-6.857142857142857,0.2857142857142857,-9.285714285714286,-20.285714285714285,-22.714285714285715,4.857142857142857,1112.2,924.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1775020.0,1318904.0,557.608801,98.26139330000001,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,180.0,6433.0,153.0,11.5143253,0.0,12.067861099999998,386559.0,7859.0,58003.0,23746354.0
2021-09-04,202135,NV,32,-5.285714285714286,2.142857142857143,-8.285714285714286,-20.428571428571427,-22.0,4.428571428571429,1133.3799999999999,821.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1800664.0,1344521.0,620.8082317999999,114.09110910000001,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.3333333333334,143.33333333333334,6583.0,150.0,13.319143200000001,0.0,13.2960802,394595.0,8036.0,63209.0,24178027.0
2021-09-11,202136,NV,32,-5.857142857142857,1.2857142857142858,-0.5714285714285714,-20.0,-26.428571428571427,5.571428571428571,1115.4900000000002,804.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1819397.0,1364119.0,558.3096292,126.9955608,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.6666666666666,202.66666666666666,6702.0,119.0,9.5109662,0.0,10.320171,401901.0,7306.0,57050.0,24585149.0
2021-09-18,202137,NV,32,-5.857142857142857,0.0,-2.5714285714285716,-17.285714285714285,-22.0,4.428571428571429,1143.41,781.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1841577.0,1385285.0,568.3754802,88.1950067,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,149.0,6845.0,143.0,11.567038300000002,0.0,11.567038300000002,410104.0,8203.0,44846.0,24980748.0
2021-09-25,202138,NV,32,-5.714285714285714,0.2857142857142857,4.0,-16.0,-19.857142857142858,3.857142857142857,1142.89,671.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1859462.0,1404583.0,554.8574303,113.2893323,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.6666666666666,152.66666666666666,7015.0,170.0,8.7037437,0.0,9.1262456,416496.0,6392.0,54466.0,25306000.0
2021-10-02,202139,NV,32,-5.142857142857143,0.5714285714285714,4.571428571428571,-16.142857142857142,-19.285714285714285,3.7142857142857144,1139.26,608.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1874899.0,1417413.0,545.9630314,80.08418370000001,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.6666666666666,103.66666666666667,7166.0,151.0,7.3150965,0.0,8.454701,422329.0,5833.0,55360.0,25694242.0
2021-10-09,202140,NV,32,-6.714285714285714,0.2857142857142857,3.5714285714285716,-15.857142857142858,-20.857142857142858,4.285714285714286,1153.9699999999998,615.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1896367.0,1435212.0,555.9354999999999,77.6337042,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,137.0,7284.0,118.0,7.0811379,0.0,7.084290899999999,426407.0,4078.0,32653.0,25986851.0
2021-10-16,202141,NV,32,-5.142857142857143,0.42857142857142855,4.714285714285714,-15.142857142857142,-19.428571428571427,3.857142857142857,1193.46,507.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1911683.0,1447642.0,561.1357616,58.95746320000001,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.3333333333334,149.33333333333334,7421.0,137.0,5.264298500000001,0.0,5.9655197,430665.0,4258.0,61938.0,26323671.0
2021-10-23,202142,NV,32,-4.571428571428571,1.0,5.0,-13.142857142857142,-19.142857142857142,3.5714285714285716,1265.96,500.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1931031.0,1461950.0,587.6668396,36.2735909,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.3333333333334,152.33333333333334,7522.0,101.0,7.0417396,0.0,6.843934899999999,434898.0,4233.0,62575.0,26764878.0
2021-10-30,202143,NV,32,-5.0,1.2857142857142858,3.2857142857142856,-14.0,-21.285714285714285,4.285714285714286,1230.55,472.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1949931.0,1476849.0,549.2880701,103.8802718,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,116.0,7630.0,108.0,9.818135299999998,0.0,9.818135299999998,438216.0,3318.0,57383.0,27185760.0
2021-11-06,202144,NV,32,-5.0,1.7142857142857142,9.142857142857142,-15.285714285714286,-18.714285714285715,4.142857142857143,1158.4,535.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1966457.0,1489742.0,643.76228,131.14014799999998,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.3333333333334,178.33333333333334,7712.0,82.0,9.1797879,0.0,10.1289112,443641.0,5425.0,53719.0,27573789.0
2021-11-13,202145,NV,32,-4.571428571428571,0.42857142857142855,5.857142857142857,-16.285714285714285,-22.142857142857142,4.857142857142857,1181.5300000000002,514.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1992328.0,1504056.0,575.6052868,116.56620880000001,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,118.0,7807.0,95.0,9.0858852,0.0,9.0551566,447746.0,4105.0,52932.0,27948798.0
2021-11-20,202146,NV,32,-4.714285714285714,1.2857142857142858,1.0,-16.428571428571427,-18.142857142857142,4.0,1202.07,473.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2015910.0,1515121.0,566.2638307000001,96.6524353,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.3333333333334,123.33333333333333,7917.0,110.0,9.6789105,0.0,10.180701899999999,452173.0,4427.0,59806.0,28338295.0
2021-11-27,202147,NV,32,-5.285714285714286,5.0,5.142857142857143,-17.714285714285715,-34.42857142857143,7.285714285714286,1192.5099999999998,481.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2030864.0,1522473.0,550.3508457999999,73.5068077,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.3333333333334,65.33333333333333,7971.0,54.0,11.683205000000001,0.0,11.357947600000001,454980.0,2807.0,47843.0,28741567.0
