date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wtravel_outside_state_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2021-06-12,202123,X,US,-3.4285714285714284,3.857142857142857,48.285714285714285,-18.428571428571427,-24.571428571428573,4.571428571428571,158.18142857142854,14931.0,276.0,169178144.0,129365983.0,79.38547555714284,5.659701928571428,59.58154007142856,15.152140714285714,46.18084232857142,2.3,168230.0,7117.333333333333,595657.0,2507.0,0.776613,0.7962902000000001,33566276.0,100782.0,4716834.0,85763.0,4806560.0
2021-06-19,202124,X,US,-2.857142857142857,5.0,55.285714285714285,-16.428571428571427,-25.714285714285715,4.285714285714286,163.52142857142857,13522.0,262.0,172402052.0,134650402.0,79.52499022857143,5.655792257142858,53.99620948571428,15.060400985714285,46.56021642857143,1.9,168667.0,8133.666666666667,597736.0,2079.0,0.817285457142857,0.8325625999999999,33647965.0,81689.0,4350638.0,80375.0,4434712.0
2021-06-26,202125,X,US,-4.142857142857143,1.7142857142857142,50.142857142857146,-16.857142857142858,-26.285714285714285,4.428571428571429,162.64285714285714,13174.0,253.0,174422089.0,137366902.0,79.84937394285716,5.049947242857143,47.903327100000006,16.09715945714286,47.66962341428572,1.8,167914.0,8057.0,599836.0,2100.0,0.8577799285714285,0.8615179142857142,33735347.0,87382.0,4176165.0,85559.0,4265117.0
2021-07-03,202126,X,US,-3.4285714285714284,4.571428571428571,48.57142857142857,-16.571428571428573,-27.714285714285715,4.0,162.02857142857144,14431.0,249.0,177350961.0,141076972.0,91.7802645142857,6.500184371428571,49.90823637142858,18.951710557142857,54.075869471428575,1.7,169707.0,10215.333333333334,601499.0,1663.0,0.9828257999999999,0.9899587,33826708.0,91361.0,3799689.0,106531.0,3909481.0
2021-07-10,202127,X,US,-5.857142857142857,3.2857142857142856,60.285714285714285,-18.285714285714285,-33.42857142857143,5.714285714285714,159.72142857142856,17174.0,286.0,178985619.0,142789036.0,80.4952177,6.871958357142857,40.46915644285714,17.10293401428571,47.966989971428575,2.3,168837.0,9645.0,603078.0,1579.0,0.9336244142857142,0.9447073714285714,33960929.0,134221.0,3619104.0,148227.0,3770754.0
2021-07-17,202128,X,US,-3.4285714285714284,3.142857142857143,48.285714285714285,-16.142857142857142,-26.0,4.714285714285714,164.56142857142856,23050.0,347.0,180774265.0,144829487.0,80.56936767142857,8.028616785714286,38.48286997142857,17.21018497142857,47.61154371428572,3.0,168365.66666666666,9691.666666666666,604995.0,1917.0,1.0311723571428573,1.046332657142857,34183929.0,223000.0,4141222.0,247700.0,4393752.0
2021-07-24,202129,X,US,-3.0,3.857142857142857,55.0,-15.142857142857142,-26.142857142857142,4.285714285714286,165.14857142857144,33245.0,318.0,182976319.0,146606788.0,80.85114407142858,9.337780357142858,38.62151911428572,16.858608214285713,46.4282661,4.2,171316.33333333334,12526.666666666666,606894.0,1899.0,1.1414547571428573,1.1792472428571428,34546634.0,362705.0,4864072.0,406540.0,5277973.0
2021-07-31,202130,X,US,-3.4285714285714284,3.857142857142857,49.142857142857146,-15.857142857142858,-25.857142857142858,4.571428571428571,162.42714285714285,48237.0,355.0,185909148.0,148087877.0,80.70034091428572,12.242129471428573,40.750988271428575,16.22582332857143,45.02819324285714,6.3,175516.33333333334,16914.333333333332,609438.0,2544.0,1.2553180142857143,1.2776700857142858,35100442.0,553808.0,5644705.0,616737.0,6271324.0
2021-08-07,202131,X,US,-3.0,5.0,48.0,-16.0,-25.857142857142858,4.428571428571429,159.0,64195.0,387.0,189201528.0,149578614.0,80.29783842857142,13.769572400000001,45.86575048571429,16.058452428571428,44.1702629,8.5,183512.66666666666,24817.0,613028.0,3590.0,1.3013955428571429,1.324523942857143,35878163.0,777721.0,6926460.0,799127.0,7739513.0
2021-08-14,202132,X,US,-4.142857142857143,4.428571428571429,41.142857142857146,-17.428571428571427,-26.0,4.714285714285714,158.99142857142857,78542.0,335.0,192447786.0,151203106.0,80.2054885142857,13.368522642857144,51.65765135714285,16.1212,43.9666142,10.3,190377.66666666666,31484.0,617643.0,4615.0,1.3932843,1.4192312857142857,36789038.0,910875.0,7937820.0,932288.0,8887658.0
2021-08-21,202133,X,US,-4.285714285714286,4.0,37.42857142857143,-18.285714285714285,-25.428571428571427,4.285714285714286,158.68714285714287,84991.0,336.0,195610140.0,153276195.0,80.46985635714286,14.177673757142857,56.37868125714286,15.582325657142857,43.40896802857143,11.6,196263.0,37195.666666666664,624892.0,7249.0,1.5251949000000002,1.5505756857142856,37834871.0,1045833.0,8635409.0,999449.0,9654495.0
2021-08-28,202134,X,US,-6.428571428571429,2.4285714285714284,31.428571428571427,-21.0,-24.857142857142858,4.857142857142857,155.89,86899.0,302.0,198556949.0,155742466.0,80.4383377,14.404425242857144,59.98148994285714,14.947453614285715,43.102267499999996,12.3,200892.33333333334,41461.0,633972.0,9080.0,1.627499,1.667560042857143,38922076.0,1087205.0,9967477.0,1098362.0,11088367.0
2021-09-04,202135,X,US,-5.571428571428571,3.2857142857142856,32.714285714285715,-19.0,-25.428571428571427,4.571428571428571,155.54999999999998,85393.0,324.0,201349501.0,158376764.0,92.17803187142859,16.52552048571429,71.50804888571429,16.07195287142857,48.68325675714285,12.5,203578.66666666666,43702.0,645048.0,11076.0,1.888068042857143,1.9207482857142857,40074267.0,1152191.0,10426263.0,1085576.0,11534890.0
2021-09-11,202136,X,US,-6.285714285714286,2.4285714285714284,44.42857142857143,-21.285714285714285,-29.428571428571427,5.571428571428571,152.6657142857143,81012.0,293.0,203415976.0,160489135.0,81.076366,14.398020257142857,63.640343814285714,14.394513257142854,43.01737677142857,11.6,204276.33333333334,43764.0,656970.0,11922.0,1.607017157142857,1.632490142857143,41115181.0,1040914.0,9855616.0,960395.0,10836471.0
2021-09-18,202137,X,US,-5.857142857142857,1.8571428571428572,34.142857142857146,-19.142857142857142,-22.857142857142858,4.285714285714286,154.10999999999999,73185.0,303.0,205706685.0,162941846.0,80.72867877142858,13.643530385714287,63.86679684285714,14.419795814285715,43.54031587142857,10.3,203366.66666666666,42134.0,671045.0,14075.0,1.512818914285714,1.5481203714285714,42137578.0,1022397.0,10771920.0,927228.0,11720152.0
2021-09-25,202138,X,US,-6.714285714285714,0.8571428571428571,32.42857142857143,-19.142857142857142,-21.0,3.857142857142857,156.48285714285714,63415.0,300.0,207324015.0,165070342.0,80.79814612857143,13.1379524,63.6664751,13.869749385714284,43.9365799,9.7,200685.33333333334,38694.333333333336,685484.0,14439.0,1.453046642857143,1.4817647571428572,42971776.0,834198.0,10720954.0,794461.0,11533325.0
2021-10-02,202139,X,US,-5.714285714285714,2.0,32.57142857142857,-18.428571428571427,-19.857142857142858,3.7142857142857144,156.53857142857146,54583.0,336.0,208947897.0,166689088.0,80.89447124285714,12.654160242857143,63.35671657142857,14.223305042857142,44.65188277142857,8.9,199696.33333333334,37137.666666666664,699226.0,13742.0,1.484173757142857,1.5163919000000001,43729591.0,757815.0,10305560.0,701594.0,11023927.0
2021-10-09,202140,X,US,-5.714285714285714,2.2857142857142856,27.857142857142858,-18.285714285714285,-20.142857142857142,3.857142857142857,156.78428571428572,49466.0,379.0,210929229.0,168217563.0,80.49212685714286,11.649257314285716,62.10539122857143,14.40968322857143,45.10695757142857,8.9,194734.66666666666,31220.0,710905.0,11679.0,1.4531971857142858,1.4936588142857141,44396462.0,666871.0,10136696.0,632173.0,10783328.0
2021-10-16,202141,X,US,-5.428571428571429,1.2857142857142858,27.428571428571427,-18.142857142857142,-21.142857142857142,3.857142857142857,159.7971428571429,45052.0,368.0,212505034.0,169701265.0,80.38822734285714,11.713065442857143,61.29056165714286,14.711214157142859,45.9342917,8.4,191400.0,26852.666666666668,722566.0,11661.0,1.4109133571428571,1.4434798857142859,44987479.0,591017.0,9590450.0,550566.0,10153930.0
2021-10-23,202142,X,US,-5.285714285714286,0.8571428571428571,24.285714285714285,-17.857142857142858,-19.714285714285715,3.7142857142857144,160.46857142857144,40035.0,410.0,214264091.0,171252948.0,80.82664957142856,11.02888172857143,61.02960414285714,15.13405087142857,46.23010877142857,7.8,190824.66666666666,25184.0,734327.0,11761.0,1.3910141428571428,1.4116565428571428,45498072.0,510593.0,9533573.0,504626.0,10050751.0
2021-10-30,202143,X,US,-6.285714285714286,1.4285714285714286,8.142857142857142,-20.285714285714285,-19.428571428571427,4.285714285714286,157.57428571428568,36887.0,361.0,215278200.0,173257933.0,80.76513897142858,11.08527292857143,59.88660312857143,14.889471742857145,47.067440000000005,7.9,189990.66666666666,23144.0,743625.0,9298.0,1.4032371142857143,1.4309556142857143,46003532.0,505460.0,9037553.0,478451.0,9527575.0
2021-11-06,202144,X,US,-6.142857142857143,1.5714285714285714,9.285714285714286,-19.857142857142858,-19.571428571428573,4.428571428571429,149.72857142857143,35503.0,410.0,217170978.0,174813644.0,92.48428921428571,12.308550885714284,67.74321432857143,16.246936214285714,54.4298494,8.0,191038.0,23286.0,752160.0,8535.0,1.6135733285714287,1.6500834714285713,46516605.0,513073.0,9097837.0,512988.0,9625129.0
2021-11-13,202145,X,US,-5.571428571428571,0.5714285714285714,7.285714285714286,-20.428571428571427,-20.428571428571427,4.714285714285714,153.37714285714287,37753.0,499.0,219973573.0,176335108.0,81.18741851428571,11.270795071428571,58.61869681428571,13.72338677142857,47.436897942857144,9.4,193671.0,24443.333333333332,760624.0,8464.0,1.550802742857143,1.5661566142857144,47082717.0,566112.0,9379858.0,584125.0,9981273.0
2021-11-20,202146,X,US,-5.714285714285714,1.0,-0.8571428571428571,-18.428571428571427,-18.428571428571427,4.285714285714286,156.8385714285714,41351.0,521.0,223524365.0,177720180.0,81.46325311428572,11.619350485714286,58.49532675714286,13.415536371428573,47.17329872857143,10.0,192777.33333333334,22625.0,768694.0,8070.0,1.5408628285714285,1.5682747285714285,47730847.0,648130.0,9736501.0,644056.0,10398436.0
2021-11-27,202147,X,US,-11.571428571428571,2.142857142857143,-1.0,-23.0,-38.285714285714285,8.285714285714286,149.37,44152.0,642.0,225065694.0,177925932.0,81.83728582857142,12.103630028571429,58.241846371428565,14.014506385714284,48.152134028571425,10.6,195225.33333333334,23669.0,774422.0,5728.0,1.6083601285714284,1.6379109142857144,48237500.0,506653.0,6971904.0,566452.0,7557200.0
2021-12-04,202148,X,US,-6.571428571428571,0.42857142857142855,-2.857142857142857,-18.571428571428573,-18.285714285714285,4.714285714285714,153.48285714285714,50461.0,1013.0,228874268.0,180580232.0,82.13207108571429,11.906532157142859,58.263986228571426,15.809097014285713,50.61442231428571,12.7,200872.66666666666,27605.0,786447.0,12025.0,1.6933869000000001,1.7229813999999999,49084970.0,847470.0,10366949.0,824978.0,11214582.0
2021-12-11,202149,X,US,-7.142857142857143,0.42857142857142855,-10.142857142857142,-22.285714285714285,-16.857142857142858,5.0,154.92714285714285,55585.0,1223.0,232148471.0,183928879.0,82.10718375714286,13.104923114285715,59.657254071428575,13.921952014285717,46.38715397142857,13.4,205847.33333333334,31049.333333333332,795591.0,9144.0,1.7538170999999998,1.7802480142857142,49920330.0,835360.0,10213456.0,788315.0,11021859.0
2021-12-18,202150,X,US,-3.4285714285714284,3.857142857142857,-8.857142857142858,-20.142857142857142,-17.0,4.428571428571429,162.19714285714284,55205.0,1475.0,234565598.0,186157613.0,82.03795412857143,13.349519857142857,60.190146985714286,12.560266957142858,46.546028985714294,12.2,202659.66666666666,26382.333333333332,804946.0,9355.0,1.8579562571428572,1.8922811285714285,50830914.0,910584.0,10584595.0,1043021.0,11652145.0
2021-12-25,202151,X,US,-9.571428571428571,6.142857142857143,-12.0,-26.285714285714285,-39.714285714285715,8.285714285714286,145.06714285714284,61771.0,1980.0,236298237.0,187303897.0,82.74103497142858,14.638533142857144,61.871368757142854,13.564505028571428,46.28018414285714,14.2,205487.0,27547.333333333332,815288.0,10342.0,2.4429253999999996,2.4964758857142857,52188192.0,1357278.0,10190443.0,1902556.0,12126722.0
2022-01-01,202152,X,US,-13.0,-2.7142857142857144,-8.428571428571429,-30.428571428571427,-44.0,11.857142857142858,142.78428571428572,98699.0,2771.0,236711509.0,188599636.0,106.89186667142855,22.651681599999996,73.75960952857143,17.97199394285714,53.468177728571426,24.2,210143.33333333334,30549.666666666668,824696.0,9408.0,4.629122471428571,5.375672985714285,55024038.0,2835846.0,9261219.0,3431673.0,12747458.0
2022-01-08,202201,X,US,-18.0,-4.571428571428571,-22.142857142857142,-30.857142857142858,-26.571428571428573,10.285714285714286,135.96428571428572,138022.0,1992.0,239516250.0,190478979.0,166.16675842857143,26.766922428571426,67.16934224285716,15.351680342857142,40.16518271428571,32.5,220226.66666666666,39874.333333333336,836671.0,11975.0,4.7731162000000005,9.793785485714285,59932047.0,4908009.0,12337666.0,5189003.0,17629014.0
2022-01-15,202202,X,US,-17.857142857142858,-4.714285714285714,-17.428571428571427,-32.142857142857146,-23.0,8.857142857142858,138.93571428571428,153606.0,1651.0,241803229.0,192058963.0,165.61606822857144,31.864468485714283,69.6352269,12.158134528571429,36.57838951428572,31.7,232143.0,50396.333333333336,850781.0,14110.0,4.907198071428571,10.091399742857142,65586671.0,5654624.0,12235675.0,4664000.0,17019740.0
2022-01-22,202203,X,US,-19.571428571428573,-9.285714285714286,-17.0,-33.57142857142857,-26.428571428571427,9.428571428571429,137.1442857142857,143225.0,1134.0,244998154.0,194263893.0,165.87997477142858,33.40524995714286,70.9665228,10.666746057142857,36.696294442857145,27.6,232044.0,49658.666666666664,865891.0,15110.0,4.390578728571429,8.976377657142857,70655305.0,5068634.0,11501423.0,3965936.0,15581726.0
2022-01-29,202204,X,US,-17.714285714285715,-8.0,-14.571428571428571,-31.571428571428573,-20.714285714285715,7.571428571428571,140.81571428571428,126380.0,950.0,246456464.0,195514074.0,165.2417157142857,33.00908511428572,70.30660998571429,10.779026914285714,38.37227034285715,22.2,231585.33333333334,48503.333333333336,883618.0,17727.0,3.493246028571428,7.150100714285715,74359000.0,3703695.0,9280282.0,2440580.0,11792850.0
2022-02-05,202205,X,US,-17.285714285714285,-6.857142857142857,-14.428571428571429,-30.571428571428573,-22.142857142857142,8.0,140.11857142857144,97036.0,1137.0,245229433.0,196952501.0,164.79278308571426,30.217438685714285,69.0363485142857,10.948844985714285,40.30408202857143,15.7,222517.0,39808.0,901056.0,17438.0,2.6232770000000003,5.359901028571429,76470318.0,2111318.0,8317015.0,1412415.0,9777766.0
2022-02-12,202206,X,US,-11.142857142857142,-2.7142857142857144,-0.5714285714285714,-25.0,-17.428571428571427,5.142857142857143,155.3,72734.0,1256.0,246196566.0,198064183.0,163.84095694285713,25.190726214285714,66.28909241428572,11.567167371428571,42.54536004285714,12.0,213342.33333333334,31074.0,917748.0,16692.0,2.081531542857143,4.222159171428572,77735567.0,1265249.0,7921137.0,825142.0,8780988.0
2022-02-19,202207,X,US,-11.857142857142858,-3.0,-3.7142857142857144,-24.571428571428573,-18.142857142857142,5.285714285714286,158.4414285714286,49795.0,1574.0,247054604.0,199085551.0,163.28344794285715,20.2101627,62.871265657142864,12.263208057142856,46.0578178,7.9,198778.0,18739.666666666668,933334.0,15586.0,1.7169191714285716,3.4878474571428573,78468321.0,732754.0,7884695.0,499830.0,8407665.0
2022-02-26,202208,X,US,-11.285714285714286,-6.857142857142857,-1.1428571428571428,-25.714285714285715,-21.428571428571427,6.142857142857143,161.43428571428572,35829.0,1678.0,247762330.0,199864953.0,163.95883634285715,15.55394854285714,59.21372055714285,2.1881545285714283,46.89456298571429,6.3,187561.66666666666,9791.666666666666,945714.0,12380.0,1.5476653285714284,3.1372215999999997,78937551.0,469230.0,6452147.0,303183.0,6770978.0
2022-03-05,202209,X,US,-8.285714285714286,-3.857142857142857,5.714285714285714,-23.142857142857142,-16.714285714285715,3.7142857142857144,167.90285714285716,26855.0,1947.0,248316301.0,200505346.0,117.37054154285715,13.908728371428571,62.785897642857144,,54.763203299999994,4.7,184687.66666666666,7223.666666666667,955701.0,9987.0,1.6065903142857145,2.046851557142857,79277443.0,339892.0,6507974.0,202425.0,6723403.0
2022-03-12,202210,X,US,-12.571428571428571,-7.0,-2.7142857142857144,-26.0,-17.285714285714285,4.857142857142857,166.74285714285716,19781.0,2270.0,248806687.0,201003415.0,81.87222949999999,9.7626705,49.07425844285714,,49.25746384285715,3.3,178314.66666666666,3125.0,964697.0,8996.0,1.3983227285714286,1.4217728285714286,79520027.0,242584.0,5940531.0,137754.0,6089718.0
2022-03-19,202211,X,US,-9.714285714285714,-5.857142857142857,15.714285714285714,-23.285714285714285,-19.0,4.142857142857143,176.14428571428573,14440.0,2878.0,249248924.0,201434943.0,81.67047235714286,8.650262471428572,44.21966315714286,,49.69296342857143,2.8,175505.33333333334,1851.3333333333333,971728.0,7031.0,1.4378746571428573,1.4667514571428573,79732370.0,212343.0,6100930.0,131878.0,6242221.0
2022-03-26,202212,X,US,-10.285714285714286,-6.285714285714286,14.142857142857142,-23.428571428571427,-17.285714285714285,3.7142857142857144,150.31428571428572,12146.0,3010.0,249635030.0,201830434.0,81.64658105714285,8.172393085714285,40.793057499999996,,50.31622445714286,2.6,170055.0,755.6666666666666,977174.0,5446.0,1.4931955000000001,1.5273267714285712,79950525.0,218155.0,5767028.0,136502.0,5913078.0
2022-04-02,202213,X,US,-10.0,-6.0,10.285714285714286,-24.142857142857142,-16.571428571428573,3.857142857142857,171.9542857142857,10497.0,3182.0,250039437.0,202218166.0,81.7827409857143,9.363165842857143,38.55230627142857,,50.30332545714286,2.2,165998.0,774.6666666666666,981912.0,4738.0,1.6917480999999999,1.7289467714285713,80154308.0,203783.0,5399447.0,148642.0,5555920.0
2022-04-09,202214,X,US,-9.0,-4.142857142857143,14.857142857142858,-22.714285714285715,-16.714285714285715,3.5714285714285716,175.37428571428572,10290.0,3329.0,250570452.0,202724056.0,81.87400665714286,9.960898085714286,36.43123198571429,,50.26991491428572,2.5,158053.66666666666,376.0,985672.0,3760.0,1.7971312714285714,1.8502415857142855,80389641.0,235333.0,5287473.0,189092.0,5483742.0
2022-04-16,202215,X,US,-7.142857142857143,-0.14285714285714285,23.0,-22.857142857142858,-20.142857142857142,3.5714285714285716,,10927.0,3407.0,251175385.0,203248647.0,81.62527024285714,11.773407842857141,35.05329901428571,,49.92591854285715,3.2,144961.33333333334,202.66666666666666,988729.0,3057.0,1.7748420857142857,1.8220254,80627373.0,237732.0,4549437.0,240433.0,4797246.0
2022-04-23,202216,X,US,-11.857142857142858,-6.285714285714286,25.428571428571427,-23.142857142857142,-20.0,3.2857142857142856,,12685.0,3640.0,251616123.0,203647253.0,81.87414178571429,14.218831885714287,34.52024057142857,,51.768131685714295,3.7,135398.66666666666,174.66666666666666,991320.0,2591.0,2.0376678,2.0858317857142854,80973785.0,346412.0,4155162.0,238783.0,4400206.0
2022-04-30,202217,X,US,-7.0,-2.0,27.571428571428573,-20.571428571428573,-15.857142857142858,2.4285714285714284,,15235.0,3248.0,252053111.0,204047220.0,82.15454921428571,16.33401297142857,33.848346057142855,,50.33085571428572,4.4,120542.66666666667,499.0,993665.0,2345.0,2.0580799571428576,2.1111641428571426,81352100.0,378315.0,5363384.0,380826.0,5753577.0
2022-05-07,202218,X,US,-5.142857142857143,1.4285714285714286,24.714285714285715,-21.142857142857142,-16.285714285714285,2.5714285714285716,,18388.0,3230.0,252474092.0,204463234.0,82.20483132857143,19.43796751428571,32.81060922857143,,49.41157785714286,3.8,,,997503.0,3838.0,2.404166642857143,2.4579757428571427,81858498.0,506398.0,4704630.0,431836.0,5146879.0
2022-05-14,202219,X,US,-4.6,1.2,33.0,-20.6,-18.0,2.4,,21411.0,3345.0,252189179.0,204973720.0,70.35436232857143,19.324891685714285,27.526261471428572,,43.03185822857142,,,,999570.0,2067.0,2.2895459714285713,2.348788585714286,82437716.0,579218.0,2110729.0,267371.0,2383659.0
2020-01-04,202001,AL,01,,,,,,,,,,,,,,,,,,1082.0,0.0,,,,,,,,,
2020-01-11,202002,AL,01,,,,,,,,,,,,,,,,,,1127.0,0.0,,,,,,,,,
2020-01-18,202003,AL,01,,,,,,,95.46571428571428,,,,,,,,,,,1039.0,0.0,,,,,,,,,
2020-01-25,202004,AL,01,,,,,,,107.34714285714286,,,,,,,,,,,1055.6666666666667,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-01,202005,AL,01,,,,,,,106.19714285714285,,,,,,,,,,,1026.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-08,202006,AL,01,,,,,,,105.98714285714286,,,,,,,,,,,1120.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-15,202007,AL,01,5.0,2.0,39.0,7.0,2.0,-1.0,116.72571428571428,,,,,,,,,,,1095.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-22,202008,AL,01,0.5714285714285714,-0.8571428571428571,5.428571428571429,4.857142857142857,-1.2857142857142858,1.2857142857142858,119.8942857142857,,,,,,,,,,,1098.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-29,202009,AL,01,9.0,4.142857142857143,19.142857142857142,10.714285714285714,1.0,-0.5714285714285714,124.3157142857143,,,,,,,,,,,1163.6666666666667,47.666666666666664,0.0,0.0,,,0.0,0.0,,,
2020-03-07,202010,AL,01,11.285714285714286,6.714285714285714,24.0,9.285714285714286,2.7142857142857144,-0.5714285714285714,126.02571428571429,,,,,,,,,,,1057.0,0.0,0.0,0.0,,,0.0,0.0,355.0,47.0,402.0
2020-03-14,202011,AL,01,8.428571428571429,16.285714285714285,38.857142857142854,9.571428571428571,1.4285714285714286,-0.5714285714285714,125.90285714285716,,,,,,,,,,,1091.0,0.0,0.0,0.0,,,15.0,15.0,1083.0,107.0,1191.0
2020-03-21,202012,AL,01,-16.428571428571427,14.285714285714286,20.857142857142858,-4.428571428571429,-17.571428571428573,7.571428571428571,92.84428571428573,,,,,,,,,,,1058.0,0.0,0.0,0.0,,,149.0,134.0,6261.0,370.0,6637.0
2020-03-28,202013,AL,01,-32.714285714285715,-4.142857142857143,16.428571428571427,-20.714285714285715,-32.142857142857146,12.857142857142858,72.02857142857144,,,,,,,,,,,1065.3333333333333,0.0,4.0,4.0,,,801.0,652.0,13157.0,1545.0,14729.0
2020-04-04,202014,AL,01,-33.857142857142854,-0.8571428571428571,8.285714285714286,-26.857142857142858,-36.285714285714285,13.857142857142858,68.89,,,,,,,,,,,1139.6666666666667,53.666666666666664,44.0,40.0,,,1727.0,926.0,13175.0,2122.0,15318.0
