date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2022-01-29,202204,OH,39,-20.428571428571427,-13.0,-7.857142857142857,-19.714285714285715,-17.428571428571427,7.571428571428571,138.62285714285716,4690.0,37.0,7280641.0,6286879.0,77.80566264285714,33.981801600000004,,,,11.5,3303.0,654.0,36019.0,873.0,2.595496128571429,2.671300714285714,2571021.0,74778.0,168114.0,43227.0,211890.0
2022-02-05,202205,OH,39,-25.285714285714285,-12.571428571428571,-9.0,-26.142857142857142,-27.857142857142858,11.714285714285714,119.59428571428572,3324.0,20.0,7301045.0,6320246.0,77.30726352857143,32.55938474285714,,,,6.3,3122.0,494.6666666666667,36702.0,683.0,1.7739069571428572,1.7515316714285716,2608055.0,37034.0,137651.0,24640.0,162700.0
2022-02-12,202206,OH,39,-10.0,-5.714285714285714,7.285714285714286,-12.142857142857142,-13.142857142857142,4.714285714285714,150.96285714285713,2592.0,29.0,7316519.0,6347313.0,77.52314677142857,26.701498528571427,,,,6.1,3011.0,384.3333333333333,37209.0,507.0,2.091890014285714,2.1376281571428573,2630846.0,22791.0,132612.0,15082.0,147905.0
2022-02-19,202207,OH,39,-12.428571428571429,-9.0,5.285714285714286,-12.0,-15.857142857142858,5.285714285714286,153.80428571428573,1676.0,41.0,7334670.0,6373137.0,76.26886282857143,21.317238057142855,,,,3.1,2712.0,158.33333333333334,37598.0,389.0,1.6395145571428573,1.692619742857143,2643929.0,13083.0,129812.0,8965.0,138981.0
2022-02-26,202208,OH,39,-8.857142857142858,-10.142857142857142,19.428571428571427,-12.285714285714286,-16.285714285714285,5.142857142857143,158.56571428571428,1126.0,33.0,7348255.0,6392791.0,77.5690467142857,14.312159628571429,,,,3.4,2609.0,63.333333333333336,37847.0,249.0,1.3357684857142857,1.3407601142857144,2652634.0,8705.0,117634.0,5916.0,123687.0
2022-03-05,202209,OH,39,-5.571428571428571,-7.142857142857143,50.42857142857143,-9.857142857142858,-13.571428571428571,3.142857142857143,167.1057142857143,813.0,50.0,7359998.0,6408240.0,78.74244327142857,15.107026442857142,,,,1.6,2426.0,0.0,38020.0,173.0,1.2517140857142859,1.2450872000000002,2659138.0,6504.0,118453.0,4262.0,122824.0
2022-03-12,202210,OH,39,-10.428571428571429,-10.714285714285714,24.142857142857142,-15.0,-14.142857142857142,4.285714285714286,162.77428571428572,591.0,86.0,7369573.0,6421527.0,77.41782627142857,9.857930471428572,,,,1.3,2472.6666666666665,16.0,38124.0,104.0,1.1618907285714286,1.1834026285714287,2663518.0,4380.0,91863.0,2632.0,94570.0
2022-03-19,202211,OH,39,-7.714285714285714,-10.142857142857142,60.57142857142857,-11.428571428571429,-14.428571428571429,3.4285714285714284,167.27857142857144,507.0,104.0,7378348.0,6433658.0,,10.875815,,,,1.8,2382.0,6.333333333333333,38200.0,76.0,1.433402357142857,1.4228354285714286,2666030.0,2512.0,96170.0,2488.0,98727.0
2022-03-26,202212,OH,39,-8.857142857142858,-10.428571428571429,41.142857142857146,-10.571428571428571,-14.714285714285714,3.7142857142857144,143.66142857142856,389.0,106.0,7386429.0,6443770.0,,1.8862587142857143,,,,1.6,2088.6666666666665,0.0,38245.0,45.0,1.4551666,1.477329457142857,2669698.0,3668.0,100334.0,2302.0,102731.0
2022-04-02,202213,OH,39,-9.0,-10.285714285714286,36.42857142857143,-10.428571428571429,-15.428571428571429,3.7142857142857144,167.77,325.0,100.0,7394315.0,6453084.0,,,,,,1.2,2109.3333333333335,0.0,38264.0,19.0,,,2672801.0,3103.0,89227.0,2198.0,91488.0
2022-04-09,202214,OH,39,-7.285714285714286,-7.857142857142857,35.57142857142857,-10.428571428571429,-12.714285714285714,3.2857142857142856,172.31428571428572,312.0,135.0,7403023.0,6463441.0,,,,,,0.9,1482.6666666666667,0.0,38266.0,2.0,,,2676629.0,3828.0,86142.0,2795.0,88984.0
2022-04-16,202215,OH,39,-3.142857142857143,-1.7142857142857142,79.28571428571429,-9.571428571428571,-17.714285714285715,3.142857142857143,,357.0,123.0,7411381.0,6473096.0,,,,,,0.6,,,38266.0,0.0,,,2681437.0,4808.0,85852.0,3980.0,89875.0
2022-04-23,202216,OH,39,-15.2,-13.0,44.4,-12.4,-20.4,3.8,,389.0,131.0,7418991.0,6482147.0,,,,,,,,,38360.0,94.0,,,2688327.0,6890.0,43568.0,1979.0,45563.0
2020-01-04,202001,OK,40,,,,,,,,,,,,,,,,,,901.0,67.0,,,,,,,,,
2020-01-11,202002,OK,40,,,,,,,,,,,,,,,,,,823.0,0.0,,,,,,,,,
2020-01-18,202003,OK,40,,,,,,,93.82142857142857,,,,,,,,,,,849.6666666666666,5.666666666666667,,,,,,,,,
2020-01-25,202004,OK,40,,,,,,,103.88142857142856,,,,,,,,,,,803.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-01,202005,OK,40,,,,,,,103.49142857142857,,,,,,,,,,,833.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-08,202006,OK,40,,,,,,,96.6557142857143,,,,,,,,,,,816.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-15,202007,OK,40,4.0,2.0,7.0,2.0,1.0,0.0,111.62428571428572,,,,,,,,,,,806.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-22,202008,OK,40,3.0,0.14285714285714285,11.714285714285714,2.7142857142857144,-1.1428571428571428,0.5714285714285714,114.18,,,,,,,,,,,818.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-29,202009,OK,40,9.0,4.714285714285714,11.0,7.142857142857143,2.5714285714285716,-1.0,116.28714285714287,,,,,,,,,,,829.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-03-07,202010,OK,40,13.285714285714286,10.857142857142858,43.285714285714285,10.285714285714286,3.142857142857143,-2.0,122.72285714285714,,,,,,,,,,,798.6666666666666,0.0,0.0,0.0,,,1.0,1.0,13.0,6.0,19.0
2020-03-14,202011,OK,40,7.428571428571429,13.285714285714286,27.285714285714285,9.857142857142858,0.14285714285714285,0.2857142857142857,115.80857142857144,,,,,,,,,,,792.0,0.0,0.0,0.0,,,4.0,3.0,165.0,17.0,184.0
2020-03-21,202012,OK,40,-15.714285714285714,12.0,2.142857142857143,-3.5714285714285716,-21.0,8.142857142857142,81.96857142857144,,,,,,,,,,,824.6666666666666,0.6666666666666666,1.0,1.0,,,53.0,49.0,1802.0,247.0,2053.0
2020-03-28,202013,OK,40,-30.285714285714285,-3.5714285714285716,27.285714285714285,-16.428571428571427,-32.57142857142857,12.571428571428571,68.21571428571428,,,,,,,,,,,850.0,31.0,15.0,14.0,,,377.0,324.0,3095.0,1446.0,4545.0
2020-04-04,202014,OK,40,-33.857142857142854,-7.0,0.42857142857142855,-23.0,-38.57142857142857,15.0,64.02142857142857,,,,,,,,,,,770.0,0.0,42.0,27.0,,,1161.0,784.0,3785.0,2122.0,5911.0
2020-04-11,202015,OK,40,-32.714285714285715,-3.7142857142857144,23.142857142857142,-22.714285714285715,-40.857142857142854,14.571428571428571,68.5442857142857,,,,,,,,,,,839.6666666666666,33.333333333333336,94.0,52.0,0.9428512428571428,1.0390687285714284,1868.0,707.0,6282.0,1958.0,8243.0
2020-04-18,202016,OK,40,-30.857142857142858,-9.714285714285714,-1.5714285714285714,-22.714285714285715,-38.857142857142854,14.857142857142858,72.84428571428572,,,,,,,,,,,783.0,3.3333333333333335,136.0,42.0,0.6939135571428572,0.7399808,2465.0,597.0,6551.0,1739.0,8303.0
2020-04-25,202017,OK,40,-23.714285714285715,-3.857142857142857,30.142857142857142,-17.571428571428573,-36.857142857142854,13.142857142857142,83.10571428571428,,,,,,,,,,,764.3333333333334,0.0,194.0,58.0,0.8382641000000001,0.8591059142857145,3194.0,729.0,8366.0,1211.0,9587.0
2020-05-02,202018,OK,40,-14.857142857142858,5.714285714285714,51.42857142857143,-9.857142857142858,-34.0,10.0,94.61857142857141,,,,,,,,,,,743.3333333333334,0.0,238.0,44.0,0.5549583857142857,0.5149736857142857,3851.0,657.0,10862.0,1451.0,12326.0
2020-05-09,202019,OK,40,-8.0,10.285714285714286,49.142857142857146,-6.571428571428571,-30.142857142857142,9.428571428571429,104.72428571428571,,,,,,,,,,,766.3333333333334,4.666666666666667,270.0,32.0,0.3936140285714286,0.4183538142857143,4490.0,639.0,13993.0,1128.0,15126.0
2020-05-16,202020,OK,40,-9.571428571428571,6.714285714285714,25.428571428571427,-7.428571428571429,-28.428571428571427,9.571428571428571,79.7957142857143,,,,,,,,,,,726.3333333333334,0.0,288.0,18.0,0.44857687142857144,0.4426945857142857,5237.0,747.0,25091.0,2374.0,27477.0
2020-05-23,202021,OK,40,-2.857142857142857,9.571428571428571,83.85714285714286,2.4285714285714284,-27.142857142857142,7.285714285714286,132.1442857142857,,,,,,,,,,,807.3333333333334,60.333333333333336,311.0,23.0,0.4682768428571429,0.4770586857142858,5960.0,723.0,34122.0,1957.0,36128.0
2020-05-30,202022,OK,40,-5.142857142857143,7.0,72.42857142857143,-0.7142857142857143,-30.142857142857142,8.285714285714286,131.7657142857143,,,,,,,,,,,732.0,0.0,334.0,23.0,0.45133594285714285,0.5008317428571428,6418.0,458.0,27029.0,1318.0,28351.0
2020-06-06,202023,OK,40,0.8571428571428571,12.285714285714286,88.85714285714286,5.714285714285714,-22.571428571428573,5.142857142857143,143.85999999999999,,,,,,,,,,,784.0,31.0,347.0,13.0,0.6703385571428572,0.6101003714285715,7059.0,641.0,30453.0,2190.0,32652.0
2020-06-13,202024,OK,40,0.0,10.285714285714286,94.42857142857143,4.714285714285714,-22.714285714285715,5.0,149.2957142857143,,,,,,,,,,,765.0,15.0,359.0,12.0,0.6695998714285714,0.6357369142857143,8073.0,1014.0,25301.0,3067.0,28380.0
2020-06-20,202025,OK,40,-0.5714285714285714,9.571428571428571,87.0,5.428571428571429,-23.142857142857142,5.0,149.20857142857142,,,,,,,,,,,735.0,0.0,368.0,9.0,0.5871784285714285,0.6081402285714286,10038.0,1965.0,25449.0,4300.0,29757.0
2020-06-27,202026,OK,40,-2.142857142857143,7.0,87.85714285714286,5.0,-23.857142857142858,5.285714285714286,151.12428571428572,,,,,,,,,,,759.0,18.0,384.0,16.0,0.6405953857142856,0.6627824999999999,12646.0,2608.0,28174.0,5723.0,33919.0
2020-07-04,202027,OK,40,-1.0,11.428571428571429,90.71428571428571,5.428571428571429,-30.142857142857142,5.714285714285714,147.62428571428572,,,,,,,,,,,773.0,27.0,398.0,14.0,1.069069142857143,1.0226399714285714,15648.0,3002.0,32685.0,6856.0,39591.0
2020-07-11,202028,OK,40,-4.857142857142857,4.714285714285714,67.14285714285714,3.857142857142857,-26.571428571428573,6.428571428571429,150.7114285714286,,,,,,,,,,,755.6666666666666,17.333333333333332,421.0,23.0,0.8222060571428572,0.8742955285714287,19779.0,4131.0,33426.0,9760.0,43217.0
2020-07-18,202029,OK,40,-4.857142857142857,4.571428571428571,63.142857142857146,2.4285714285714284,-25.571428571428573,6.142857142857143,152.24142857142857,201.0,,,,,,,,,,778.0,39.0,451.0,30.0,0.9564323857142857,1.0170069285714287,25057.0,5278.0,33636.0,10063.0,43737.0
2020-07-25,202030,OK,40,-5.571428571428571,3.4285714285714284,68.14285714285714,2.5714285714285716,-25.857142857142858,5.857142857142857,153.1357142857143,458.0,,,,,,,,,,881.3333333333334,142.33333333333334,496.0,45.0,1.2121763285714287,1.2162392857142859,30081.0,5024.0,34289.0,10215.0,44549.0
2020-08-01,202031,OK,40,-5.142857142857143,3.142857142857143,55.857142857142854,2.857142857142857,-26.0,6.142857142857143,150.1657142857143,362.0,,,,,,,,,,856.0,112.0,549.0,53.0,0.9857403714285714,1.0131883,37731.0,7650.0,30358.0,10720.0,41144.0
2020-08-08,202032,OK,40,-3.5714285714285716,5.142857142857143,73.0,4.142857142857143,-25.428571428571427,5.142857142857143,155.06000000000003,375.0,,,,,,,,,,789.6666666666666,46.666666666666664,603.0,54.0,0.9704579,1.0364476857142857,43080.0,5349.0,33208.0,11036.0,44303.0
2020-08-15,202033,OK,40,-4.714285714285714,3.142857142857143,59.57142857142857,2.0,-25.428571428571427,5.142857142857143,159.5757142857143,498.0,,,,,,,,,,829.3333333333334,88.33333333333333,657.0,54.0,0.7539561285714286,0.8132169142857143,47798.0,4718.0,48516.0,11007.0,59567.0
2020-08-22,202034,OK,40,-6.0,0.7142857142857143,61.857142857142854,0.0,-23.857142857142858,4.571428571428571,155.49714285714288,618.0,,,,,,,,,,851.6666666666666,112.66666666666667,725.0,68.0,0.8987854142857143,0.8578333428571429,52599.0,4801.0,27170.0,8338.0,35547.0
2020-08-29,202035,OK,40,-6.714285714285714,-0.14285714285714285,53.57142857142857,-1.7142857142857142,-22.571428571428573,4.428571428571429,148.16142857142856,676.0,,,,,,,,,,787.0,49.333333333333336,797.0,72.0,0.972657242857143,0.9781267000000001,57353.0,4754.0,26168.0,8681.0,34875.0
2020-09-05,202036,OK,40,-4.857142857142857,2.857142857142857,51.42857142857143,0.42857142857142855,-23.857142857142858,4.428571428571429,148.33285714285714,577.0,,,,,,,,,,802.6666666666666,60.666666666666664,850.0,53.0,1.0472897428571428,0.9605989714285714,63187.0,5834.0,28434.0,8506.0,36957.0
2020-09-12,202037,OK,40,-8.571428571428571,0.0,57.0,-3.2857142857142856,-29.142857142857142,5.0,144.86142857142858,574.0,,,,,,,,,,775.3333333333334,38.666666666666664,899.0,49.0,0.9468194428571428,0.9409753428571429,68659.0,5472.0,32443.0,7687.0,40159.0
2020-09-19,202038,OK,40,-6.857142857142857,-0.7142857142857143,64.14285714285714,-0.2857142857142857,-20.428571428571427,3.2857142857142856,148.77714285714285,713.0,,,,,,,,,,767.3333333333334,34.666666666666664,943.0,44.0,1.1262665142857142,1.125116542857143,75804.0,7145.0,32714.0,9666.0,42426.0
